4.700000	0.000000	2.000000	3.000000	1.000000
9.990000	0.000000	2.000000	5.000000	3.000000
9.465000	0.000000	2.000000	8.000000	1.000000
9.690000	0.000000	2.000000	8.000000	2.000000
9.190000	0.000000	2.000000	8.000000	3.000000
7.935000	0.000000	2.000000	8.000000	4.000000
9.220000	0.000000	2.000000	9.000000	5.000000
2.435000	0.000000	3.000000	8.000000	2.000000
4.380000	0.000000	3.000000	8.000000	3.000000
6.000000	0.000000	3.000000	8.000000	4.000000
7.950000	0.000000	3.000000	8.000000	5.000000
3.060000	0.000000	3.000000	9.000000	2.000000
3.590000	0.000000	3.000000	9.000000	3.000000
5.550000	0.000000	3.000000	9.000000	4.000000
7.635000	0.000000	3.000000	9.000000	5.000000
3.535000	0.000000	3.000000	10.000000	2.000000
3.450000	0.000000	3.000000	10.000000	3.000000
4.665000	0.000000	3.000000	10.000000	4.000000
7.180000	0.000000	3.000000	10.000000	5.000000
9.005000	0.000000	3.000000	10.000000	6.000000
4.685000	0.000000	4.000000	8.000000	2.000000
2.720000	0.000000	4.000000	8.000000	3.000000
4.745000	0.000000	4.000000	8.000000	4.000000
6.620000	0.000000	4.000000	8.000000	5.000000
8.830000	0.000000	4.000000	8.000000	6.000000
3.930000	0.000000	4.000000	9.000000	2.000000
2.555000	0.000000	4.000000	9.000000	3.000000
4.490000	0.000000	4.000000	9.000000	4.000000
5.845000	0.000000	4.000000	9.000000	5.000000
8.975000	0.000000	4.000000	9.000000	6.000000
3.600000	0.000000	4.000000	10.000000	2.000000
2.100000	0.000000	4.000000	10.000000	3.000000
3.700000	0.000000	4.000000	10.000000	4.000000
5.625000	0.000000	4.000000	10.000000	5.000000
7.785000	0.000000	4.000000	10.000000	6.000000
9.880000	0.000000	4.000000	10.000000	7.000000
2.710000	0.000000	5.000000	8.000000	3.000000
3.790000	0.000000	5.000000	8.000000	4.000000
5.755000	0.000000	5.000000	8.000000	5.000000
7.795000	0.000000	5.000000	8.000000	6.000000
9.930000	0.000000	5.000000	8.000000	7.000000
2.200000	0.000000	5.000000	9.000000	3.000000
3.150000	0.000000	5.000000	9.000000	4.000000
4.930000	0.000000	5.000000	9.000000	5.000000
7.955000	0.000000	5.000000	9.000000	6.000000
9.290000	0.000000	5.000000	9.000000	7.000000
1.870000	0.000000	5.000000	10.000000	3.000000
2.680000	0.000000	5.000000	10.000000	4.000000
5.050000	0.000000	5.000000	10.000000	5.000000
6.980000	0.000000	5.000000	10.000000	6.000000
8.885000	0.000000	5.000000	10.000000	7.000000
9.925000	0.000000	5.000000	10.000000	8.000000
3.235000	0.000000	6.000000	8.000000	4.000000
4.520000	0.000000	6.000000	8.000000	5.000000
6.400000	0.000000	6.000000	8.000000	6.000000
8.340000	0.000000	6.000000	8.000000	7.000000
2.460000	0.000000	6.000000	9.000000	4.000000
3.870000	0.000000	6.000000	9.000000	5.000000
6.490000	0.000000	6.000000	9.000000	6.000000
8.245000	0.000000	6.000000	9.000000	7.000000
2.495000	0.000000	6.000000	10.000000	4.000000
3.840000	0.000000	6.000000	10.000000	5.000000
5.540000	0.000000	6.000000	10.000000	6.000000
7.315000	0.000000	6.000000	10.000000	7.000000
9.165000	0.000000	6.000000	10.000000	8.000000
4.025000	0.000000	7.000000	8.000000	5.000000
5.525000	0.000000	7.000000	8.000000	6.000000
7.430000	0.000000	7.000000	8.000000	7.000000
9.375000	0.000000	7.000000	8.000000	8.000000
3.200000	0.000000	7.000000	9.000000	5.000000
5.090000	0.000000	7.000000	9.000000	6.000000
7.520000	0.000000	7.000000	9.000000	7.000000
3.225000	0.000000	7.000000	10.000000	5.000000
5.015000	0.000000	7.000000	10.000000	6.000000
6.760000	0.000000	7.000000	10.000000	7.000000
8.535000	0.000000	7.000000	10.000000	8.000000
6.270000	0.000000	8.000000	8.000000	7.000000
8.105000	0.000000	8.000000	8.000000	8.000000
4.210000	0.000000	8.000000	9.000000	6.000000
7.935000	0.000000	8.000000	9.000000	8.000000
7.260000	0.000000	8.000000	10.000000	8.000000
5.845000	0.000000	9.000000	8.000000	7.000000
7.260000	0.000000	9.000000	8.000000	8.000000
8.580000	0.000000	9.000000	9.000000	9.000000
7.790000	0.000000	10.000000	9.000000	9.000000
