3.495000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.495000	4.000000	5.000000	10.000000	3.000000
3.495000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
3.530000	4.000000	5.000000	10.000000	3.000000
