9.140000	5.000000	5.000000	9.000000	3.000000
19.780000	5.000000	5.000000	9.000000	4.000000
4.505000	5.000000	5.000000	10.000000	3.000000
10.535000	5.000000	5.000000	10.000000	4.000000
10.545000	5.000000	6.000000	9.000000	4.000000
11.410000	5.000000	6.000000	10.000000	5.000000
12.875000	5.000000	7.000000	9.000000	5.000000
12.605000	5.000000	7.000000	10.000000	6.000000
15.305000	5.000000	8.000000	9.000000	6.000000
9.060000	5.000000	8.000000	10.000000	6.000000
14.115000	5.000000	8.000000	10.000000	7.000000
17.855000	5.000000	9.000000	9.000000	7.000000
10.500000	5.000000	9.000000	10.000000	7.000000
15.855000	5.000000	9.000000	10.000000	8.000000
12.100000	5.000000	10.000000	10.000000	8.000000
17.170000	5.000000	10.000000	10.000000	9.000000
14.880000	6.000000	8.000000	10.000000	6.000000
17.475000	6.000000	9.000000	10.000000	7.000000
19.935000	6.000000	10.000000	10.000000	8.000000
