5.480000	1.000000	3.000000	8.000000	2.000000
6.620000	1.000000	3.000000	8.000000	3.000000
5.765000	1.000000	3.000000	9.000000	2.000000
6.825000	1.000000	3.000000	9.000000	3.000000
7.345000	1.000000	3.000000	10.000000	2.000000
6.910000	1.000000	3.000000	10.000000	3.000000
9.965000	1.000000	3.000000	10.000000	4.000000
6.225000	2.000000	3.000000	8.000000	2.000000
6.470000	2.000000	3.000000	9.000000	2.000000
7.395000	2.000000	3.000000	10.000000	2.000000
5.355000	2.000000	4.000000	8.000000	3.000000
5.440000	2.000000	4.000000	9.000000	3.000000
8.260000	2.000000	4.000000	9.000000	4.000000
5.270000	2.000000	4.000000	10.000000	3.000000
7.135000	2.000000	4.000000	10.000000	4.000000
7.605000	2.000000	5.000000	8.000000	3.000000
8.225000	2.000000	5.000000	8.000000	4.000000
7.475000	2.000000	5.000000	9.000000	3.000000
8.120000	2.000000	5.000000	9.000000	4.000000
9.025000	2.000000	5.000000	9.000000	5.000000
7.275000	2.000000	5.000000	10.000000	3.000000
8.055000	2.000000	5.000000	10.000000	4.000000
9.125000	2.000000	5.000000	10.000000	5.000000
8.510000	3.000000	3.000000	9.000000	2.000000
9.065000	3.000000	3.000000	10.000000	2.000000
8.170000	3.000000	4.000000	8.000000	3.000000
6.005000	3.000000	4.000000	9.000000	3.000000
4.690000	3.000000	4.000000	10.000000	3.000000
9.605000	3.000000	5.000000	8.000000	4.000000
6.980000	3.000000	5.000000	9.000000	4.000000
6.115000	3.000000	5.000000	10.000000	4.000000
8.495000	3.000000	6.000000	8.000000	4.000000
6.705000	3.000000	6.000000	9.000000	4.000000
8.510000	3.000000	6.000000	9.000000	5.000000
6.690000	3.000000	6.000000	10.000000	4.000000
7.545000	3.000000	6.000000	10.000000	5.000000
8.575000	3.000000	7.000000	9.000000	5.000000
6.995000	4.000000	4.000000	10.000000	3.000000
7.615000	4.000000	5.000000	10.000000	4.000000
9.225000	4.000000	6.000000	10.000000	5.000000
hello world
